time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-09-30T23:34:26.010Z,33.0538333,-115.593,2.76,3.09,ml,49,46,0.01811,0.28,ci,ci39641088,2020-10-11T03:13:54.040Z,"3km NE of Westmorland, CA",earthquake,0.22,0.39,0.178,22,reviewed,ci,ci
2020-09-30T23:34:45.070Z,33.0466667,-115.5811667,3.19,2.92,ml,13,107,0.008407,0.26,ci,ci37457093,2020-10-05T18:04:27.821Z,"4km ENE of Westmorland, CA",earthquake,0.55,0.83,0.172,7,reviewed,ci,ci
2020-09-30T23:35:19.330Z,33.041,-115.5826667,3.25,2.58,ml,51,48,0.002805,0.21,ci,ci39641096,2020-10-11T03:41:52.040Z,"4km E of Westmorland, CA",earthquake,0.16,0.2,0.128,12,reviewed,ci,ci
2020-09-30T23:37:28.070Z,33.0466667,-115.6021667,5.37,1.69,ml,12,162,0.1372,0.17,ci,ci39641104,2020-10-01T07:40:08.603Z,"2km ENE of Westmorland, CA",earthquake,0.68,1.14,0.08,11,automatic,ci,ci
2020-09-30T23:38:06.380Z,33.042,-115.5855,5.27,3.22,ml,44,64,0.004796,0.22,ci,ci39641112,2020-10-11T03:47:44.040Z,"3km E of Westmorland, CA",earthquake,0.26,0.49,0.169,104,reviewed,ci,ci
2020-09-30T23:39:07.980Z,33.0460014,-115.571167,5.51,2.51,ml,19,127,0.01188,0.14,ci,ci39641120,2020-09-30T23:41:16.313Z,"5km ENE of Westmorland, CA",earthquake,0.54,0.82,0.197,9,automatic,ci,ci
2020-09-30T23:39:29.740Z,33.0561667,-115.5838333,2.95,2.39,ml,28,51,0.01793,0.19,ci,ci39641128,2020-10-11T05:42:29.040Z,"4km ENE of Westmorland, CA",earthquake,0.19,0.23,0.197,6,reviewed,ci,ci
2020-09-30T23:39:39.910Z,33.0395,-115.5703333,5.45,2.8,ml,53,58,0.009802,0.28,ci,ci39641136,2020-10-11T05:50:34.040Z,"5km E of Westmorland, CA",earthquake,0.22,0.35,0.128,24,reviewed,ci,ci
2020-09-30T23:40:30.930Z,33.0493333,-115.579,3.46,2.46,ml,17,70,0.01131,0.2,ci,ci39641144,2020-09-30T23:44:22.121Z,"4km ENE of Westmorland, CA",earthquake,0.54,0.35,0.106,8,automatic,ci,ci
2020-09-30T23:42:32.190Z,33.036,-115.5893333,2.34,2.29,ml,33,46,0.00663,0.24,ci,ci39641152,2020-09-30T23:53:24.610Z,"3km E of Westmorland, CA",earthquake,0.33,0.64,0.204,27,automatic,ci,ci
2020-09-30T23:43:20.040Z,33.0348333,-115.5855,3.01,2.27,ml,19,68,0.004558,0.25,ci,ci39641160,2020-09-30T23:47:18.176Z,"3km E of Westmorland, CA",earthquake,0.51,0.41,0.048,4,automatic,ci,ci
2020-09-30T23:43:28.210Z,33.0533333,-115.5846667,3.31,2.19,ml,16,78,0.01521,0.19,ci,ci39641168,2020-09-30T23:47:38.178Z,"4km ENE of Westmorland, CA",earthquake,0.39,0.36,0.15,28,automatic,ci,ci
2020-09-30T23:45:03.310Z,33.0458333,-115.5933333,3.3,2.92,ml,90,46,0.01221,0.22,ci,ci39641176,2020-10-14T23:53:44.040Z,"3km ENE of Westmorland, CA",earthquake,0.11,0.23,0.158,32,reviewed,ci,ci
2020-09-30T23:46:50.700Z,33.047,-115.5826667,3.12,2.51,ml,37,51,0.008739,0.24,ci,ci39641184,2020-10-14T23:57:19.040Z,"4km ENE of Westmorland, CA",earthquake,0.36,0.47,0.175,28,automatic,ci,ci
2020-09-30T23:49:00.740Z,33.045,-115.5883333,3.71,1.76,ml,23,59,0.008619,0.2,ci,ci39641192,2020-09-30T23:52:34.209Z,"3km ENE of Westmorland, CA",earthquake,0.41,0.47,0.15,27,automatic,ci,ci
2020-09-30T23:49:31.390Z,33.0401667,-115.5826667,3.47,1.88,ml,20,58,0.1395,0.2,ci,ci39641208,2020-09-30T23:53:29.216Z,"4km E of Westmorland, CA",earthquake,0.39,2.1,0.101,34,automatic,ci,ci
2020-09-30T23:50:25.260Z,33.0555,-115.5926667,5.31,2.12,ml,31,47,0.01942,0.23,ci,ci39641216,2020-09-30T23:54:19.221Z,"3km NE of Westmorland, CA",earthquake,0.35,0.74,0.17,28,automatic,ci,ci
2020-09-30T23:51:06.450Z,33.0406667,-115.5826667,4.63,1.71,ml,25,56,0.002483,0.2,ci,ci39641224,2020-10-06T20:41:53.662Z,"4km E of Westmorland, CA",earthquake,0.28,0.5,0.24,10,reviewed,ci,ci
2020-09-30T23:52:03.730Z,33.0403333,-115.5803333,1.94,1.44,ml,12,105,0.002455,0.21,ci,ci39641232,2020-09-30T23:55:57.800Z,"4km E of Westmorland, CA",earthquake,0.53,0.49,0.136,23,automatic,ci,ci
