time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-08-10T19:03:35.580Z,33.2478333,-115.6736667,2.45,1.87,ml,35,81,0.07745,0.19,ci,ci39339143,2020-08-13T21:49:57.242Z,"13km SSE of Bombay Beach, CA",earthquake,0.23,0.4,0.167,39,reviewed,ci,ci
2020-08-10T19:05:01.250Z,33.2453333,-115.686,2.74,1.55,ml,31,59,0.08171,0.16,ci,ci39339127,2020-08-11T00:36:14.510Z,"12km SSE of Bombay Beach, CA",earthquake,0.18,0.38,0.135,41,reviewed,ci,ci
2020-08-10T19:06:28.450Z,33.262,-115.6796667,2.75,2.23,ml,64,53,0.08609,0.18,ci,ci39339135,2020-08-11T20:47:37.380Z,"11km SSE of Bombay Beach, CA",earthquake,0.12,0.24,0.131,28,reviewed,ci,ci
2020-08-10T19:06:50.590Z,33.2676667,-115.6871667,3.76,1.77,ml,33,65,0.0914,0.19,ci,ci37452245,2020-08-11T20:58:10.163Z,"10km SSE of Bombay Beach, CA",earthquake,0.2,0.41,0.083,7,reviewed,ci,ci
2020-08-10T19:07:11.720Z,33.2621667,-115.6845,2.6,1.81,ml,33,62,0.09003,0.18,ci,ci37452109,2020-09-04T22:00:30.897Z,"11km SSE of Bombay Beach, CA",earthquake,0.26,0.47,0.144,13,reviewed,ci,ci
2020-08-10T19:07:20.980Z,33.2606667,-115.6728333,2.87,1.89,ml,36,73,0.08077,0.29,ci,ci37452117,2020-09-04T22:14:21.716Z,"11km SSE of Bombay Beach, CA",earthquake,0.34,0.58,0.132,10,reviewed,ci,ci
2020-08-10T19:18:05.530Z,33.2591667,-115.6896667,2.85,2.07,ml,68,51,0.09441,0.19,ci,ci39339167,2020-08-11T21:19:40.990Z,"11km SSE of Bombay Beach, CA",earthquake,0.13,0.28,0.177,23,reviewed,ci,ci
2020-08-10T19:22:25.270Z,33.2606667,-115.6868333,2.98,2.61,ml,54,52,0.09224,0.18,ci,ci39339183,2020-10-21T22:04:05.040Z,"11km SSE of Bombay Beach, CA",earthquake,0.16,0.3,0.278,26,reviewed,ci,ci
2020-08-10T19:29:29.720Z,33.2653333,-115.6841667,2.87,4.03,mw,86,40,0.08923,0.25,ci,ci39339191,2020-10-21T22:04:05.040Z,"10km SSE of Bombay Beach, CA",earthquake,0.19,0.4,,4,reviewed,ci,ci
2020-08-10T19:31:31.100Z,33.2678333,-115.685,2.66,2.99,ml,65,56,0.08958,0.24,ci,ci39339199,2020-10-21T22:04:05.040Z,"10km SSE of Bombay Beach, CA",earthquake,0.3,0.52,0.13,17,reviewed,ci,ci
2020-08-10T19:33:25.710Z,33.252,-115.685,2.6,2.3,ml,59,48,0.08635,0.18,ci,ci39339207,2020-08-11T21:52:00.101Z,"12km SSE of Bombay Beach, CA",earthquake,0.15,0.3,0.207,29,reviewed,ci,ci
2020-08-10T19:34:12.690Z,33.2651667,-115.681,3.12,1.58,ml,27,117,0.09535,0.21,ci,ci37452269,2020-08-11T21:51:00.676Z,"11km SSE of Bombay Beach, CA",earthquake,0.33,0.6,0.257,9,reviewed,ci,ci
2020-08-10T19:35:31.400Z,33.2631667,-115.6835,2.92,2.19,ml,66,38,0.08903,0.2,ci,ci39339215,2020-08-11T22:23:11.840Z,"11km SSE of Bombay Beach, CA",earthquake,0.14,0.27,0.2,25,reviewed,ci,ci
2020-08-10T19:36:02.930Z,33.258,-115.6955,2.75,1.79,ml,29,62,0.0965,0.23,ci,ci37452285,2020-08-11T22:38:14.629Z,"11km SSE of Bombay Beach, CA",earthquake,0.29,0.52,0.153,15,reviewed,ci,ci
2020-08-10T19:42:20.010Z,33.2455,-115.7015,0.07,0.88,ml,15,80,0.09081,0.33,ci,ci37456213,2020-09-30T19:49:33.937Z,"12km SSE of Bombay Beach, CA",earthquake,1.06,2.17,0.059,5,reviewed,ci,ci
2020-08-10T19:42:39.350Z,33.2575,-115.693,2.54,1.23,ml,36,63,0.09795,0.16,ci,ci39339247,2020-09-30T19:35:27.755Z,"11km SSE of Bombay Beach, CA",earthquake,0.33,0.52,0.118,11,reviewed,ci,ci
2020-08-10T19:43:02.190Z,33.305,-115.6276667,3.11,1.28,ml,14,127,0.04848,0.22,ci,ci37456237,2020-09-30T20:07:01.555Z,"11km ESE of Bombay Beach, CA",earthquake,0.5,0.53,0.296,4,reviewed,ci,ci
2020-08-10T19:43:10.660Z,33.255,-115.6761667,4.87,1.47,ml,43,61,0.08459,0.24,ci,ci39339255,2020-08-11T02:01:48.822Z,"12km SSE of Bombay Beach, CA",earthquake,0.29,0.86,0.175,30,reviewed,ci,ci
2020-08-10T19:43:26.550Z,33.2638333,-115.6815,3.12,1.49,ml,40,55,0.08726,0.22,ci,ci39339263,2020-08-10T21:13:06.612Z,"11km SSE of Bombay Beach, CA",earthquake,0.23,0.4,0.145,22,reviewed,ci,ci
2020-08-10T19:44:46.550Z,33.2485,-115.685,3.65,1.14,ml,27,69,0.0836,0.2,ci,ci37452133,2020-08-10T21:41:05.738Z,"12km SSE of Bombay Beach, CA",earthquake,0.26,0.52,0.146,20,reviewed,ci,ci
2020-08-10T19:45:01.110Z,33.2256667,-115.7048333,3.22,1.75,ml,57,50,0.08097,0.2,ci,ci39339271,2020-08-10T21:27:04.865Z,"14km S of Bombay Beach, CA",earthquake,0.13,0.3,0.17,22,reviewed,ci,ci
2020-08-10T19:46:02.620Z,33.2653333,-115.6846667,2.72,1.94,ml,62,55,0.08964,0.22,ci,ci39339279,2020-08-10T21:51:33.404Z,"10km SSE of Bombay Beach, CA",earthquake,0.16,0.29,0.172,23,reviewed,ci,ci
2020-08-10T19:52:48.050Z,33.2651667,-115.694,2.23,1.49,ml,34,59,0.09321,0.22,ci,ci39339303,2020-09-30T20:30:30.388Z,"10km SSE of Bombay Beach, CA",earthquake,0.25,0.5,0.186,39,reviewed,ci,ci
2020-08-10T19:53:25.070Z,33.2688333,-115.732,3.04,0.68,ml,6,251,0.1254,0.36,ci,ci37456261,2020-09-30T20:56:49.946Z,"9km S of Bombay Beach, CA",earthquake,1.69,31.61,,1,reviewed,ci,ci
2020-08-10T19:53:51.700Z,33.2606667,-115.6598333,2.82,0.46,ml,6,170,0.0702,0.16,ci,ci37456285,2020-09-30T20:46:53.063Z,"12km SE of Bombay Beach, CA",earthquake,0.67,3.31,,1,reviewed,ci,ci
2020-08-10T19:58:18.860Z,33.258,-115.6953333,3.17,2,ml,71,52,0.09641,0.21,ci,ci39339311,2020-08-12T00:40:30.592Z,"11km SSE of Bombay Beach, CA",earthquake,0.15,0.32,0.094,23,reviewed,ci,ci
2020-08-10T19:59:04.380Z,33.2641667,-115.6841667,2.61,2.14,ml,40,54,0.08941,0.21,ci,ci39339319,2020-08-12T20:41:55.165Z,"11km SSE of Bombay Beach, CA",earthquake,0.22,0.4,0.188,25,reviewed,ci,ci
2020-08-10T19:59:21.530Z,33.2601667,-115.6568333,9.8,1.74,ml,22,83,0.06791,0.26,ci,ci37452405,2020-08-12T21:03:59.456Z,"12km SE of Bombay Beach, CA",earthquake,0.59,1.03,0.161,7,reviewed,ci,ci
2020-08-10T20:03:29.290Z,33.2645,-115.6808333,2.88,2.23,ml,68,40,0.0866,0.17,ci,ci39339335,2020-08-11T22:58:28.170Z,"11km SSE of Bombay Beach, CA",earthquake,0.11,0.22,0.209,26,reviewed,ci,ci
2020-08-10T20:05:18.790Z,33.266,-115.6885,3,1.5,ml,39,56,0.09272,0.19,ci,ci37456269,2020-09-30T20:45:19.334Z,"10km SSE of Bombay Beach, CA",earthquake,0.23,0.45,0.108,12,reviewed,ci,ci
2020-08-10T20:05:23.140Z,33.2588333,-115.6825,9.22,1.92,ml,47,52,0.08908,0.21,ci,ci39339351,2020-09-30T20:34:20.731Z,"11km SSE of Bombay Beach, CA",earthquake,0.21,0.53,0.183,27,reviewed,ci,ci
2020-08-10T20:10:32.080Z,33.2606667,-115.6778333,2.28,1.02,ml,24,72,0.08486,0.16,ci,ci37456293,2020-09-30T21:15:43.757Z,"11km SSE of Bombay Beach, CA",earthquake,0.27,0.42,0.211,9,reviewed,ci,ci
2020-08-10T20:10:52.050Z,33.2645,-115.6846667,2.74,1.9,ml,61,54,0.08977,0.17,ci,ci39339359,2020-09-30T21:07:58.980Z,"10km SSE of Bombay Beach, CA",earthquake,0.12,0.29,0.169,25,reviewed,ci,ci
2020-08-10T20:11:20.250Z,33.27,-115.6306667,15.8,1.49,ml,12,94,0.04427,0.21,ci,ci37456325,2020-09-30T21:49:05.674Z,"11km WNW of Niland, CA",earthquake,0.69,0.84,0.271,6,reviewed,ci,ci
2020-08-10T20:11:30.570Z,33.238,-115.6908333,3.22,1.78,ml,59,51,0.07918,0.17,ci,ci39339367,2020-09-30T21:36:37.110Z,"13km SSE of Bombay Beach, CA",earthquake,0.12,0.24,0.17,26,reviewed,ci,ci
2020-08-10T20:19:02.420Z,33.2571667,-115.673,7.52,1.3,ml,27,69,0.08176,0.29,ci,ci37453189,2020-08-21T18:09:29.241Z,"12km SSE of Bombay Beach, CA",earthquake,0.39,1.11,0.165,21,reviewed,ci,ci
2020-08-10T20:19:27.920Z,33.2411667,-115.6831667,3.53,1.81,ml,40,61,0.07701,0.2,ci,ci39339383,2020-09-30T20:05:32.390Z,"13km SSE of Bombay Beach, CA",earthquake,0.2,0.4,0.133,55,reviewed,ci,ci
2020-08-10T20:21:36.560Z,33.2595,-115.6531667,9.31,1.26,ml,31,89,0.06516,0.2,ci,ci37456341,2020-09-30T22:35:47.560Z,"12km SE of Bombay Beach, CA",earthquake,0.34,0.65,0.176,12,reviewed,ci,ci
2020-08-10T20:21:56.120Z,33.2693333,-115.6781667,3.67,1.54,ml,36,68,0.08372,0.21,ci,ci39339399,2020-09-30T22:18:33.456Z,"10km SSE of Bombay Beach, CA",earthquake,0.27,0.46,0.178,19,reviewed,ci,ci
2020-08-10T20:22:26.320Z,33.2656667,-115.6851667,3.07,1.17,ml,35,65,0.09001,0.19,ci,ci37456357,2020-09-30T22:51:26.933Z,"10km SSE of Bombay Beach, CA",earthquake,0.24,0.41,0.162,17,reviewed,ci,ci
2020-08-10T20:32:04.450Z,33.2618333,-115.6636667,6.54,1.64,ml,55,77,0.07303,0.2,ci,ci39339431,2020-10-01T14:29:44.890Z,"12km SSE of Bombay Beach, CA",earthquake,0.24,0.77,0.151,23,reviewed,ci,ci
2020-08-10T20:37:16.220Z,33.2416667,-115.6788333,5.67,1.15,ml,25,62,0.07505,0.24,ci,ci39339447,2020-08-11T01:17:47.826Z,"13km SSE of Bombay Beach, CA",earthquake,0.43,0.98,0.119,21,reviewed,ci,ci
2020-08-10T20:38:43.930Z,33.29,-115.647,15.31,1.24,ml,9,97,0.05814,0.09,ci,ci37456317,2020-09-30T21:39:54.362Z,"10km SE of Bombay Beach, CA",earthquake,0.37,0.58,0.134,3,reviewed,ci,ci
2020-08-10T20:39:30.040Z,33.2755,-115.65,9.52,1.09,ml,13,96,0.05967,0.24,ci,ci39339463,2020-09-30T21:33:12.990Z,"11km SE of Bombay Beach, CA",earthquake,0.75,1.19,0.194,4,reviewed,ci,ci
2020-08-10T20:39:46.250Z,33.2543333,-115.63,11.74,1.17,ml,10,111,0.04931,0.2,ci,ci37456301,2020-09-30T21:44:31.164Z,"10km W of Niland, CA",earthquake,0.81,0.94,0.206,2,reviewed,ci,ci
2020-08-10T20:40:26.910Z,33.2123333,-115.6885,17.13,1.57,ml,6,226,0.06248,0.22,ci,ci37456365,2020-09-30T22:49:34.838Z,"16km SSE of Bombay Beach, CA",earthquake,1.75,1.25,0.055,1,reviewed,ci,ci
2020-08-10T20:40:34.690Z,33.2585,-115.7018333,2.45,1.33,ml,30,52,0.09748,0.23,ci,ci37456349,2020-09-30T22:37:21.350Z,"11km SSE of Bombay Beach, CA",earthquake,0.26,0.54,0.139,28,reviewed,ci,ci
2020-08-10T20:43:13.690Z,33.27,-115.687,2.34,1.27,ml,28,67,0.091,0.23,ci,ci39339487,2020-08-13T18:23:46.078Z,"10km SSE of Bombay Beach, CA",earthquake,0.41,0.68,0.138,24,reviewed,ci,ci
2020-08-10T20:44:17.010Z,33.2638333,-115.6801667,3.29,1.66,ml,57,53,0.08616,0.18,ci,ci39339471,2020-10-14T20:33:35.147Z,"11km SSE of Bombay Beach, CA",earthquake,0.12,0.27,0.218,22,reviewed,ci,ci
2020-08-10T20:45:09.660Z,33.2673333,-115.6836667,2.54,2.83,ml,77,37,0.08853,0.22,ci,ci39339479,2020-10-21T22:04:05.040Z,"10km SSE of Bombay Beach, CA",earthquake,0.16,0.36,0.157,26,reviewed,ci,ci
2020-08-10T20:47:12.850Z,33.2688333,-115.6783333,2.66,2.12,ml,18,67,0.08391,0.19,ci,ci39339495,2020-09-30T21:12:54.153Z,"10km SSE of Bombay Beach, CA",earthquake,0.34,0.63,0.157,37,reviewed,ci,ci
2020-08-10T20:47:56.090Z,33.2661667,-115.6855,2.72,2.2,ml,68,37,0.09021,0.18,ci,ci39339503,2020-08-11T23:24:27.860Z,"10km SSE of Bombay Beach, CA",earthquake,0.12,0.26,0.144,24,reviewed,ci,ci
2020-08-10T20:49:26.610Z,33.2713333,-115.675,4.07,1.79,ml,47,71,0.08087,0.21,ci,ci39339511,2020-10-14T20:47:21.335Z,"10km SSE of Bombay Beach, CA",earthquake,0.23,0.81,0.197,21,reviewed,ci,ci
2020-08-10T20:51:47.090Z,33.2638333,-115.6843333,2.41,1.81,ml,63,54,0.0896,0.16,ci,ci39339519,2020-10-14T21:10:08.235Z,"11km SSE of Bombay Beach, CA",earthquake,0.13,0.27,0.229,20,reviewed,ci,ci
2020-08-10T20:53:55.720Z,33.2483333,-115.6875,3.21,1.64,ml,29,54,0.0848,0.22,ci,ci37452661,2020-08-14T00:42:51.061Z,"12km SSE of Bombay Beach, CA",earthquake,0.23,0.5,0.144,50,reviewed,ci,ci
2020-08-10T20:54:29.550Z,33.2563333,-115.6875,2.47,1.17,ml,21,74,0.09106,0.25,ci,ci37452653,2020-08-14T00:24:17.949Z,"11km SSE of Bombay Beach, CA",earthquake,0.34,0.66,0.137,9,reviewed,ci,ci
2020-08-10T20:54:41.190Z,33.268,-115.6788333,2.76,1.6,ml,19,68,0.08443,0.24,ci,ci37452645,2020-08-14T00:16:25.801Z,"10km SSE of Bombay Beach, CA",earthquake,0.58,0.82,0.154,9,reviewed,ci,ci
2020-08-10T20:54:55.120Z,33.2628333,-115.685,4.52,1.4,ml,20,66,0.09033,0.22,ci,ci37452629,2020-08-13T23:49:04.643Z,"11km SSE of Bombay Beach, CA",earthquake,0.32,1.09,0.15,8,reviewed,ci,ci
2020-08-10T20:55:21.540Z,33.2776667,-115.6933333,2.68,1.97,ml,49,48,0.08188,0.23,ci,ci39339535,2020-08-13T22:53:50.810Z,"9km SSE of Bombay Beach, CA",earthquake,0.2,0.44,0.143,66,reviewed,ci,ci
2020-08-10T20:56:01.400Z,33.2676667,-115.67,3.07,1.39,ml,25,72,0.07714,0.26,ci,ci37452621,2020-08-13T23:28:56.506Z,"11km SSE of Bombay Beach, CA",earthquake,0.37,31.61,0.05,4,reviewed,ci,ci
2020-08-10T20:57:46.500Z,33.2686667,-115.6731667,3.06,1.72,ml,58,46,0.07964,0.16,ci,ci39339527,2020-10-14T21:26:22.131Z,"11km SSE of Bombay Beach, CA",earthquake,0.11,0.24,0.189,21,reviewed,ci,ci
2020-08-10T20:58:10.360Z,33.2456667,-115.684,2.78,1.42,ml,36,69,0.08088,0.21,ci,ci37457949,2020-10-14T21:36:31.610Z,"12km SSE of Bombay Beach, CA",earthquake,0.34,0.57,0.139,12,reviewed,ci,ci
2020-08-10T21:11:00.030Z,33.2521667,-115.6885,2.02,1.21,ml,23,67,0.08829,0.2,ci,ci37452301,2020-08-12T15:31:38.303Z,"12km SSE of Bombay Beach, CA",earthquake,0.32,0.64,0.124,3,reviewed,ci,ci
2020-08-10T21:11:07.570Z,33.2581667,-115.6923333,2.18,2.02,ml,32,64,0.09497,0.2,ci,ci39339551,2020-08-10T21:14:55.351Z,"11km SSE of Bombay Beach, CA",earthquake,0.45,0.77,0.123,26,automatic,ci,ci
2020-08-10T21:14:58.750Z,33.2563333,-115.689,3.51,1.33,ml,44,52,0.09182,0.18,ci,ci39339567,2020-10-14T21:50:48.425Z,"11km SSE of Bombay Beach, CA",earthquake,0.15,0.37,0.156,15,reviewed,ci,ci
2020-08-10T21:19:44.870Z,33.2658333,-115.6915,2.87,2.3,ml,55,49,0.09335,0.19,ci,ci39339583,2020-08-11T21:38:20.400Z,"10km SSE of Bombay Beach, CA",earthquake,0.18,0.34,0.163,25,reviewed,ci,ci
2020-08-10T21:25:43.380Z,33.266,-115.6711667,9.79,1.68,ml,25,72,0.07837,0.23,ci,ci39339607,2020-08-10T23:51:52.984Z,"11km SSE of Bombay Beach, CA",earthquake,0.41,0.98,0.248,7,reviewed,ci,ci
2020-08-10T21:25:45.230Z,33.2603333,-115.6561667,6.87,1.91,ml,18,81,0.06733,0.26,ci,ci37452149,2020-08-11T00:12:36.263Z,"12km SE of Bombay Beach, CA",earthquake,0.54,1.24,0.173,61,reviewed,ci,ci
2020-08-10T21:32:25.900Z,33.2568333,-115.6866667,3.23,1.73,ml,37,55,0.09105,0.2,ci,ci39339615,2020-08-11T01:31:13.140Z,"11km SSE of Bombay Beach, CA",earthquake,0.19,0.43,0.177,55,reviewed,ci,ci
2020-08-10T21:44:42.890Z,33.2538333,-115.6753333,6.43,1.53,ml,20,74,0.08324,0.23,ci,ci39339655,2020-08-13T21:22:32.656Z,"12km SSE of Bombay Beach, CA",earthquake,0.49,1.72,0.129,3,reviewed,ci,ci
2020-08-10T21:46:16.440Z,33.2523333,-115.6881667,2.64,1.7,ml,55,44,0.08824,0.19,ci,ci39339647,2020-10-14T22:39:58.460Z,"12km SSE of Bombay Beach, CA",earthquake,0.13,0.28,0.107,21,reviewed,ci,ci
2020-08-10T21:51:19.340Z,33.27,-115.6791667,2.8,1.86,ml,60,47,0.08448,0.15,ci,ci39339663,2020-10-14T22:56:03.552Z,"10km SSE of Bombay Beach, CA",earthquake,0.12,0.23,0.174,20,reviewed,ci,ci
2020-08-10T22:08:39.250Z,33.2545,-115.6726667,7.35,1.44,ml,30,76,0.08224,0.21,ci,ci39339679,2020-08-11T17:24:56.865Z,"12km SSE of Bombay Beach, CA",earthquake,0.34,0.91,0.158,27,reviewed,ci,ci
2020-08-10T22:15:24.290Z,33.2521667,-115.6913333,2.64,1.58,ml,48,58,0.08979,0.18,ci,ci39339695,2020-10-15T15:09:30.027Z,"12km SSE of Bombay Beach, CA",earthquake,0.16,0.32,0.136,15,reviewed,ci,ci
2020-08-10T22:15:55.370Z,33.2531667,-115.6855,3.26,1.36,ml,38,68,0.08753,0.18,ci,ci37457973,2020-10-15T15:22:57.482Z,"12km SSE of Bombay Beach, CA",earthquake,0.25,0.4,0.146,14,reviewed,ci,ci
2020-08-10T22:20:33.210Z,33.251,-115.682,3.25,1.68,ml,57,80,0.08404,0.19,ci,ci39339719,2020-10-15T20:25:24.262Z,"12km SSE of Bombay Beach, CA",earthquake,0.15,0.34,0.174,19,reviewed,ci,ci
2020-08-10T22:21:22.260Z,33.2595,-115.6855,5.13,1.45,ml,25,100,0.09138,0.18,ci,ci39339727,2020-08-10T23:40:37.827Z,"11km SSE of Bombay Beach, CA",earthquake,0.28,0.81,0.171,14,reviewed,ci,ci
2020-08-10T22:31:48.410Z,33.2523333,-115.6818333,3.64,1.59,ml,54,71,0.08504,0.18,ci,ci39339743,2020-10-15T21:07:58.793Z,"12km SSE of Bombay Beach, CA",earthquake,0.16,0.3,0.174,19,reviewed,ci,ci
2020-08-10T22:39:25.050Z,33.2253333,-115.6901667,3.24,1.73,ml,59,57,0.07059,0.16,ci,ci39339759,2020-10-15T21:40:25.177Z,"14km SSE of Bombay Beach, CA",earthquake,0.13,0.28,0.151,20,reviewed,ci,ci
2020-08-10T22:42:20.580Z,33.2771667,-115.664,6.28,1.58,ml,34,79,0.07132,0.23,ci,ci37452213,2020-08-11T22:02:05.218Z,"10km SE of Bombay Beach, CA",earthquake,0.43,1.57,0.198,49,reviewed,ci,ci
2020-08-10T23:10:33.100Z,33.2565,-115.6951667,2.73,2.45,ml,85,39,0.09517,0.22,ci,ci39339855,2020-10-21T22:04:06.040Z,"11km SSE of Bombay Beach, CA",earthquake,0.12,0.29,0.168,26,reviewed,ci,ci
2020-08-10T23:12:47.760Z,33.2608333,-115.69,2.74,2.07,ml,47,54,0.09481,0.22,ci,ci39339863,2020-08-11T23:29:04.620Z,"11km SSE of Bombay Beach, CA",earthquake,0.22,0.43,0.122,63,reviewed,ci,ci
2020-08-10T23:16:12.570Z,33.274,-115.68,2.19,2.2,ml,45,51,0.08485,0.2,ci,ci39339871,2020-08-11T23:15:47.028Z,"10km SSE of Bombay Beach, CA",earthquake,0.21,0.49,0.157,87,reviewed,ci,ci
2020-08-10T23:17:08.620Z,33.2598333,-115.692,2.78,2.58,ml,66,43,0.09612,0.2,ci,ci39339879,2020-10-21T22:04:06.040Z,"11km SSE of Bombay Beach, CA",earthquake,0.15,0.35,0.166,30,reviewed,ci,ci
2020-08-10T23:32:04.530Z,33.257,-115.688,2.72,1.26,ml,43,54,0.09185,0.18,ci,ci39339943,2020-10-15T23:16:04.061Z,"11km SSE of Bombay Beach, CA",earthquake,0.21,0.38,0.133,15,reviewed,ci,ci
2020-08-10T23:34:45.370Z,33.2735,-115.6775,2.44,1.7,ml,38,46,0.08279,0.18,ci,ci39339959,2020-08-11T00:25:11.403Z,"10km SSE of Bombay Beach, CA",earthquake,0.22,0.43,0.202,51,reviewed,ci,ci
2020-08-10T23:37:19.530Z,33.2485,-115.6885,3.3,1.11,ml,24,68,0.08547,0.21,ci,ci39339967,2020-10-16T15:26:28.329Z,"12km SSE of Bombay Beach, CA",earthquake,0.33,0.48,0.161,7,reviewed,ci,ci
2020-08-10T23:48:23.500Z,33.2603333,-115.6775,3.3,1.51,ml,45,52,0.08466,0.19,ci,ci39339991,2020-10-15T23:29:26.363Z,"11km SSE of Bombay Beach, CA",earthquake,0.16,0.31,0.197,18,reviewed,ci,ci
2020-08-10T23:56:10.500Z,33.2536667,-115.6903333,2.57,2.08,ml,69,42,0.09042,0.18,ci,ci39340007,2020-10-16T21:17:27.708Z,"11km SSE of Bombay Beach, CA",earthquake,0.11,0.23,0.16,20,reviewed,ci,ci
2020-08-11T00:01:09.810Z,33.243,-115.6585,13.64,0.86,ml,21,92,0.06688,0.25,ci,ci37458093,2020-10-16T22:00:45.297Z,"13km W of Niland, CA",earthquake,0.61,0.93,0.198,4,reviewed,ci,ci
2020-08-11T00:18:32.160Z,33.2276667,-115.6746667,16.27,0.59,ml,6,204,0.06229,0.23,ci,ci37452693,2020-08-14T17:51:56.529Z,"15km W of Niland, CA",earthquake,1.66,1.48,0.045,2,reviewed,ci,ci
2020-08-11T00:20:01.360Z,33.2625,-115.681,4.15,1.4,ml,42,54,0.08709,0.16,ci,ci39340031,2020-10-16T22:31:44.186Z,"11km SSE of Bombay Beach, CA",earthquake,0.17,0.59,0.163,19,reviewed,ci,ci
2020-08-11T00:26:59.870Z,33.239,-115.6976667,2.79,1.14,ml,24,52,0.08407,0.11,ci,ci39340055,2020-08-11T00:49:47.044Z,"13km SSE of Bombay Beach, CA",earthquake,0.14,0.31,0.143,27,reviewed,ci,ci
2020-08-11T00:38:49.230Z,33.269,-115.6811667,3.12,1.63,ml,45,57,0.08625,0.22,ci,ci37458109,2020-10-16T23:12:36.105Z,"10km SSE of Bombay Beach, CA",earthquake,0.23,0.4,0.185,9,reviewed,ci,ci
2020-08-11T01:27:43.050Z,33.2211667,-115.6915,3.36,1.97,ml,68,39,0.06913,0.21,ci,ci39340127,2020-10-19T14:17:45.440Z,"15km SSE of Bombay Beach, CA",earthquake,0.14,0.32,0.204,26,reviewed,ci,ci
2020-08-11T01:45:58.630Z,33.2765,-115.6926667,2.61,2.07,ml,68,36,0.08317,0.18,ci,ci39340135,2020-10-22T20:59:59.750Z,"9km SSE of Bombay Beach, CA",earthquake,0.11,0.28,0.135,24,reviewed,ci,ci
2020-08-11T01:53:09.620Z,33.2661667,-115.6878333,2.27,2.55,ml,54,40,0.09215,0.18,ci,ci39340151,2020-10-21T22:04:07.040Z,"10km SSE of Bombay Beach, CA",earthquake,0.17,0.34,0.177,111,reviewed,ci,ci
2020-08-11T01:59:45.400Z,33.2633333,-115.652,8.94,0.99,ml,19,87,0.06318,0.23,ci,ci39340159,2020-09-11T22:19:29.270Z,"12km SE of Bombay Beach, CA",earthquake,0.5,1.06,0.106,11,reviewed,ci,ci
2020-08-11T02:22:34.670Z,33.2748333,-115.666,6.39,1.38,ml,36,76,0.07309,0.23,ci,ci39340191,2020-08-13T18:15:46.030Z,"10km SE of Bombay Beach, CA",earthquake,0.36,1.22,0.147,29,reviewed,ci,ci
2020-08-11T02:34:31.560Z,33.2873333,-115.6838333,3.06,1.23,ml,29,77,0.07715,0.29,ci,ci39340199,2020-08-13T19:51:21.805Z,"8km SSE of Bombay Beach, CA",earthquake,0.45,0.67,0.112,22,reviewed,ci,ci
2020-08-11T02:37:09.310Z,33.2633333,-115.6876667,3.45,1.67,ml,56,39,0.09244,0.18,ci,ci39340207,2020-10-22T21:27:40.570Z,"10km SSE of Bombay Beach, CA",earthquake,0.13,0.25,0.165,21,reviewed,ci,ci
2020-08-11T03:06:56.340Z,33.248,-115.6456667,13.93,1.02,ml,32,95,0.06385,0.28,ci,ci37458709,2020-10-23T18:08:59.850Z,"12km W of Niland, CA",earthquake,0.44,0.65,0.083,10,reviewed,ci,ci
2020-08-11T03:07:15.850Z,33.2636667,-115.6886667,3.07,1.97,ml,70,37,0.09321,0.19,ci,ci39340231,2020-10-23T17:55:59.910Z,"10km SSE of Bombay Beach, CA",earthquake,0.14,0.25,0.194,20,reviewed,ci,ci
2020-08-11T03:10:33.900Z,33.2731667,-115.6656667,6.81,1.64,ml,43,69,0.07292,0.26,ci,ci39340263,2020-08-13T17:55:18.470Z,"11km SE of Bombay Beach, CA",earthquake,0.28,0.94,0.168,55,reviewed,ci,ci
2020-08-11T03:11:42.930Z,33.2733333,-115.6668333,3.05,1.54,ml,56,41,0.07388,0.24,ci,ci39340247,2020-10-23T18:25:19.700Z,"10km SE of Bombay Beach, CA",earthquake,0.21,0.4,0.199,20,reviewed,ci,ci
2020-08-11T03:23:26.690Z,33.267,-115.673,7.57,1.28,ml,37,70,0.07973,0.24,ci,ci39340287,2020-08-11T15:05:43.959Z,"11km SSE of Bombay Beach, CA",earthquake,0.3,0.78,0.111,22,reviewed,ci,ci
2020-08-11T03:28:43.590Z,33.2783333,-115.6806667,2.99,2.39,ml,87,37,0.08527,0.23,ci,ci39340295,2020-08-11T18:05:37.090Z,"9km SSE of Bombay Beach, CA",earthquake,0.14,0.3,0.172,25,reviewed,ci,ci
2020-08-11T03:32:11.280Z,33.2415,-115.6878333,3.38,2.16,ml,65,42,0.07989,0.19,ci,ci39340303,2020-08-11T22:51:21.280Z,"13km SSE of Bombay Beach, CA",earthquake,0.14,0.29,0.139,26,reviewed,ci,ci
2020-08-11T04:19:01.970Z,33.2585,-115.686,3.58,1.6,ml,34,66,0.09201,0.21,ci,ci39340319,2020-08-11T15:31:13.129Z,"11km SSE of Bombay Beach, CA",earthquake,0.3,0.48,0.097,35,reviewed,ci,ci
2020-08-11T04:24:05.200Z,33.3081667,-115.7056667,2.78,0.86,ml,23,74,0.04999,0.26,ci,ci37458725,2020-10-23T20:17:29.941Z,"5km SSE of Bombay Beach, CA",earthquake,0.62,0.99,0.175,8,reviewed,ci,ci
